fold,role,label,event_id,event_class,evaluation_group,station,channel,window_start_nominal,window_end_nominal,sample_rate_hz,gap_fraction_audited,preprocessing_version
holdout_S12,train,event,levent-01791,natural_impact,event:levent-01791,S14,MHZ,1971-09-16T11:51:02.880453,1971-09-16T12:01:02.880453,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-01791,natural_impact,event:levent-01791,S15,MHZ,1971-09-16T11:51:00.042585,1971-09-16T12:01:00.042585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01794,deep_moonquake_assigned,deep-family:A16,S12,MHZ,1971-09-17T11:16:00.358057,1971-09-17T11:26:00.358057,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01796,deep_moonquake_assigned,deep-family:A211,S12,MHZ,1971-09-18T01:18:00.187000,1971-09-18T01:28:00.187000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01797,deep_moonquake_assigned,deep-family:A8,S12,MHZ,1971-09-18T10:06:00.187000,1971-09-18T10:16:00.187000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01821,natural_impact,event:levent-01821,S12,MHZ,1971-09-25T08:55:00.236585,1971-09-25T09:05:00.236585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01925,natural_impact,event:levent-01925,S12,MHZ,1971-10-06T10:44:01.156604,1971-10-06T10:54:01.156604,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01926,natural_impact,event:levent-01926,S12,MHZ,1971-10-06T17:13:02.439623,1971-10-06T17:23:02.439623,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01942,deep_moonquake_assigned,deep-family:A23,S12,MHZ,1971-10-10T03:19:00.457358,1971-10-10T03:29:00.457358,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01962,deep_moonquake_assigned,deep-family:A28,S12,MHZ,1971-10-15T06:25:59.782113,1971-10-15T06:35:59.782113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01969,deep_moonquake_assigned,deep-family:A16,S12,MHZ,1971-10-15T22:39:00.461358,1971-10-15T22:49:00.461358,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01981,deep_moonquake_assigned,deep-family:A27,S12,MH1,1971-10-17T14:02:00.311887,1971-10-17T14:12:00.311887,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01986,natural_impact,event:levent-01986,S12,MHZ,1971-10-18T03:16:59.926642,1971-10-18T03:26:59.926642,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-01995,deep_moonquake_assigned,deep-family:A8,S12,MHZ,1971-10-19T08:37:00.230415,1971-10-19T08:47:00.230415,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02005,natural_impact,event:levent-02005,S12,MHZ,1971-10-20T18:06:00.312000,1971-10-20T18:16:00.312000,6.625,0.0022641509433962265,primary-mh-v0.1
holdout_S12,train,event,levent-02008,natural_impact,event:levent-02008,S15,MHZ,1971-10-21T05:29:00.049528,1971-10-21T05:39:00.049528,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02074,deep_moonquake_assigned,deep-family:A18,S12,MHZ,1971-10-25T14:30:59.911585,1971-10-25T14:40:59.911585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02085,natural_impact,event:levent-02085,S12,MHZ,1971-10-26T04:32:00.016170,1971-10-26T04:42:00.016170,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02115,natural_impact,event:levent-02115,S12,MHZ,1971-10-28T21:03:00.308585,1971-10-28T21:13:00.308585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02138,natural_impact,event:levent-02138,S12,MHZ,1971-10-31T05:28:00.457943,1971-10-31T05:38:00.457943,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02158,natural_impact,event:levent-02158,S12,MHZ,1971-11-03T19:21:02.386623,1971-11-03T19:31:02.386623,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02174,deep_moonquake_assigned,deep-family:A210,S12,MHZ,1971-11-05T09:35:01.034132,1971-11-05T09:45:01.034132,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02185,deep_moonquake_assigned,deep-family:A23,S12,MHZ,1971-11-07T00:22:00.035000,1971-11-07T00:32:00.035000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02187,natural_impact,event:levent-02187,S12,MHZ,1971-11-07T02:06:00.035000,1971-11-07T02:16:00.035000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02192,deep_moonquake_assigned,deep-family:A30,S12,MHZ,1971-11-07T13:32:01.695377,1971-11-07T13:42:01.695377,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02196,deep_moonquake_assigned,deep-family:A94,S12,MHZ,1971-11-07T22:31:02.827453,1971-11-07T22:41:02.827453,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02200,natural_impact,event:levent-02200,S12,MHZ,1971-11-08T08:52:01.089604,1971-11-08T09:02:01.089604,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02220,deep_moonquake_assigned,deep-family:A16,S12,MHZ,1971-11-12T06:28:00.529830,1971-11-12T06:38:00.529830,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02228,natural_impact,event:levent-02228,S12,MHZ,1971-11-14T04:15:00.262585,1971-11-14T04:25:00.262585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02243,natural_impact,event:levent-02243,S12,MHZ,1971-11-16T00:03:59.721283,1971-11-16T00:13:59.721283,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02246,natural_impact,event:levent-02246,S12,MHZ,1971-11-16T05:43:00.249585,1971-11-16T05:53:00.249585,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02278,natural_impact,event:levent-02278,S14,MH1,1971-11-17T23:46:05.209075,1971-11-17T23:56:05.209075,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02280,natural_impact,event:levent-02280,S12,MHZ,1971-11-18T02:08:00.051170,1971-11-18T02:18:00.051170,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02281,deep_moonquake_assigned,deep-family:A8,S12,MHZ,1971-11-18T04:18:59.975698,1971-11-18T04:28:59.975698,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02310,natural_impact,event:levent-02310,S12,MHZ,1971-11-20T13:30:00.271113,1971-11-20T13:40:00.271113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02331,deep_moonquake_assigned,deep-family:A20,S12,MHZ,1971-11-21T11:15:00.393472,1971-11-21T11:25:00.393472,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02359,natural_impact,event:levent-02359,S15,MH1,1971-11-23T23:31:00.338472,1971-11-23T23:41:00.338472,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02361,natural_impact,event:levent-02361,S12,MHZ,1971-11-24T02:41:59.858113,1971-11-24T02:51:59.858113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02371,natural_impact,event:levent-02371,S12,MHZ,1971-11-25T00:15:00.276585,1971-11-25T00:25:00.276585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02382,deep_moonquake_assigned,deep-family:A14,S12,MHZ,1971-11-26T06:43:00.326472,1971-11-26T06:53:00.326472,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02388,natural_impact,event:levent-02388,S12,MHZ,1971-11-26T16:36:00.100057,1971-11-26T16:46:00.100057,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02394,natural_impact,event:levent-02394,S15,MHZ,1971-11-30T01:08:00.069057,1971-11-30T01:18:00.069057,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02398,natural_impact,event:levent-02398,S12,MHZ,1971-11-30T20:18:02.649208,1971-11-30T20:28:02.649208,6.625,0.004025157232704402,primary-mh-v0.1
holdout_S12,test,event,levent-02425,deep_moonquake_assigned,deep-family:A20,S12,MHZ,1971-12-03T20:29:02.814509,1971-12-03T20:39:02.814509,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02436,deep_moonquake_assigned,deep-family:A30,S12,MHZ,1971-12-05T07:35:01.180132,1971-12-05T07:45:01.180132,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02443,deep_moonquake_assigned,deep-family:A9,S12,MHZ,1971-12-06T06:55:01.181132,1971-12-06T07:05:01.181132,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02446,deep_moonquake_assigned,deep-family:A94,S12,MHZ,1971-12-06T23:18:03.218868,1971-12-06T23:28:03.218868,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02452,deep_moonquake_assigned,deep-family:A34,S12,MHZ,1971-12-07T11:51:01.782906,1971-12-07T12:01:01.782906,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02462,natural_impact,event:levent-02462,S12,MHZ,1971-12-12T10:28:00.291057,1971-12-12T10:38:00.291057,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02488,deep_moonquake_assigned,deep-family:A8,S12,MHZ,1971-12-15T20:18:00.033113,1971-12-15T20:28:00.033113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02506,deep_moonquake_assigned,deep-family:A17,S12,MHZ,1971-12-17T02:10:00.100113,1971-12-17T02:20:00.100113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02507,natural_impact,event:levent-02507,S12,MHZ,1971-12-17T04:05:59.798226,1971-12-17T04:15:59.798226,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02577,natural_impact,event:levent-02577,S15,MHZ,1971-12-23T07:10:59.776585,1971-12-23T07:20:59.776585,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02582,natural_impact,event:levent-02582,S14,MH1,1971-12-24T14:45:02.999509,1971-12-24T14:55:02.999509,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02584,natural_impact,event:levent-02584,S12,MHZ,1971-12-27T08:05:00.464415,1971-12-27T08:15:00.464415,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02609,deep_moonquake_assigned,deep-family:A30,S12,MHZ,1972-01-01T14:46:01.720858,1972-01-01T14:56:01.720858,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02622,natural_impact,event:levent-02622,S12,MHZ,1972-01-04T00:08:00.154943,1972-01-04T00:18:00.154943,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02624,natural_impact,event:levent-02624,S12,MHZ,1972-01-04T06:33:00.532302,1972-01-04T06:43:00.532302,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02625,natural_impact,event:levent-02625,S14,MH1,1972-01-04T10:00:01.916491,1972-01-04T10:10:01.916491,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02628,natural_impact,event:levent-02628,S12,MHZ,1972-01-05T01:31:00.110472,1972-01-05T01:41:00.110472,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02666,natural_impact,event:levent-02666,S14,MH1,1972-01-13T05:45:01.032302,1972-01-13T05:55:01.032302,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02666,natural_impact,event:levent-02666,S15,MHZ,1972-01-13T05:44:59.988528,1972-01-13T05:54:59.988528,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02676,deep_moonquake_assigned,deep-family:A18,S12,MHZ,1972-01-14T04:18:00.065113,1972-01-14T04:28:00.065113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02694,deep_moonquake_assigned,deep-family:A1,S12,MHZ,1972-01-17T04:09:59.963113,1972-01-17T04:19:59.963113,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02702,deep_moonquake_assigned,deep-family:A19,S14,MH1,1972-01-19T06:44:01.301604,1972-01-19T06:54:01.301604,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02702,deep_moonquake_assigned,deep-family:A19,S15,MHZ,1972-01-19T06:44:00.248057,1972-01-19T06:54:00.248057,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02703,natural_impact,event:levent-02703,S15,MHZ,1972-01-20T07:44:00.359943,1972-01-20T07:54:00.359943,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02708,natural_impact,event:levent-02708,S15,MHZ,1972-01-22T09:06:00.171113,1972-01-22T09:16:00.171113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02714,natural_impact,event:levent-02714,S12,MHZ,1972-01-26T05:08:00.677830,1972-01-26T05:18:00.677830,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02750,deep_moonquake_assigned,deep-family:A16,S12,MHZ,1972-02-04T01:13:00.148528,1972-02-04T01:23:00.148528,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02791,deep_moonquake_assigned,deep-family:A1,S12,MHZ,1972-02-13T21:22:00.110113,1972-02-13T21:32:00.110113,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02794,deep_moonquake_assigned,deep-family:A19,S14,MH1,1972-02-14T22:31:04.780774,1972-02-14T22:41:04.780774,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02807,natural_impact,event:levent-02807,S12,MHZ,1972-02-21T20:49:59.944113,1972-02-21T20:59:59.944113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02816,deep_moonquake_assigned,deep-family:A23,S12,MHZ,1972-02-22T20:25:00.036528,1972-02-22T20:35:00.036528,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02839,natural_impact,event:levent-02839,S12,MHZ,1972-02-28T12:38:01.442547,1972-02-28T12:48:01.442547,6.625,0.0010062893081761006,primary-mh-v0.1
holdout_S12,train,event,levent-02840,natural_impact,event:levent-02840,S14,MHZ,1972-02-28T13:18:02.989094,1972-02-28T13:28:02.989094,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02840,natural_impact,event:levent-02840,S15,MH1,1972-02-28T13:18:02.746094,1972-02-28T13:28:02.746094,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02845,deep_moonquake_assigned,deep-family:A16,S12,MH1,1972-03-03T02:55:00.232585,1972-03-03T03:05:00.232585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02852,natural_impact,event:levent-02852,S12,MHZ,1972-03-07T05:59:00.807358,1972-03-07T06:09:00.807358,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02870,deep_moonquake_assigned,deep-family:A18,S12,MHZ,1972-03-09T21:53:00.765302,1972-03-09T22:03:00.765302,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02880,natural_impact,event:levent-02880,S12,MHZ,1972-03-11T20:58:00.250113,1972-03-11T21:08:00.250113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02884,natural_impact,event:levent-02884,S12,MHZ,1972-03-12T17:58:00.304000,1972-03-12T18:08:00.304000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02889,deep_moonquake_assigned,deep-family:A14,S12,MHZ,1972-03-13T10:59:00.178472,1972-03-13T11:09:00.178472,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02896,natural_impact,event:levent-02896,S15,MH1,1972-03-15T01:33:59.897226,1972-03-15T01:43:59.897226,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02917,deep_moonquake_assigned,deep-family:A201,S12,MHZ,1972-03-20T15:54:59.790698,1972-03-20T16:04:59.790698,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02931,deep_moonquake_assigned,deep-family:A9,S12,MHZ,1972-03-22T09:55:00.200472,1972-03-22T10:05:00.200472,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02932,deep_moonquake_assigned,deep-family:A30,S12,MHZ,1972-03-22T22:05:00.351415,1972-03-22T22:15:00.351415,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02945,deep_moonquake_assigned,deep-family:A16,S12,MHZ,1972-03-29T11:34:01.451547,1972-03-29T11:44:01.451547,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02952,natural_impact,event:levent-02952,S14,MH1,1972-04-02T07:13:01.749849,1972-04-02T07:23:01.749849,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02983,deep_moonquake_assigned,deep-family:A36,S14,MH2,1972-04-09T10:59:02.652566,1972-04-09T11:09:02.652566,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02983,deep_moonquake_assigned,deep-family:A36,S15,MH1,1972-04-09T10:58:59.866742,1972-04-09T11:08:59.866742,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-02990,natural_impact,event:levent-02990,S14,MH1,1972-04-10T07:23:01.427019,1972-04-10T07:33:01.427019,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02991,deep_moonquake_assigned,deep-family:A14,S12,MHZ,1972-04-10T14:26:00.123113,1972-04-10T14:36:00.123113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-02999,deep_moonquake_assigned,deep-family:A15,S12,MHZ,1972-04-11T18:06:00.237000,1972-04-11T18:16:00.237000,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03008,natural_impact,event:levent-03008,S14,MH1,1972-04-12T17:47:03.564340,1972-04-12T17:57:03.564340,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03014,natural_impact,event:levent-03014,S12,MHZ,1972-04-14T11:25:00.036642,1972-04-14T11:35:00.036642,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03034,deep_moonquake_unclassified,event:levent-03034,S12,MHZ,1972-04-18T02:06:00.054000,1972-04-18T02:16:00.054000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03044,deep_moonquake_assigned,deep-family:A9,S12,MHZ,1972-04-19T04:24:59.915755,1972-04-19T04:34:59.915755,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03046,deep_moonquake_assigned,deep-family:A30,S12,MHZ,1972-04-19T13:44:00.142170,1972-04-19T13:54:00.142170,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03050,artificial_impact_sivb,event:levent-03050,S12,MHZ,1972-04-19T21:01:00.217642,1972-04-19T21:11:00.217642,6.625,0.019874213836477986,primary-mh-v0.1
holdout_S12,train,event,levent-03149,deep_moonquake_assigned,deep-family:A419,S16,MH1,1972-04-28T13:41:03.216509,1972-04-28T13:51:03.216509,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03178,natural_impact,event:levent-03178,S14,MH1,1972-04-30T01:15:00.023698,1972-04-30T01:25:00.023698,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03190,deep_moonquake_assigned,deep-family:A99,S16,MH1,1972-04-30T20:51:05.241660,1972-04-30T21:01:05.241660,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03204,natural_impact,event:levent-03204,S12,MHZ,1972-05-02T12:00:01.297717,1972-05-02T12:10:01.297717,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03257,deep_moonquake_assigned,deep-family:A36,S14,MH1,1972-05-07T15:11:03.542226,1972-05-07T15:21:03.542226,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03257,deep_moonquake_assigned,deep-family:A36,S15,MH1,1972-05-07T15:11:00.216464,1972-05-07T15:21:00.216464,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03257,deep_moonquake_assigned,deep-family:A36,S16,MH1,1972-05-07T15:11:03.823300,1972-05-07T15:21:03.823300,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03299,deep_moonquake_assigned,deep-family:A90,S16,MH1,1972-05-10T21:44:05.189132,1972-05-10T21:54:05.189132,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03305,deep_moonquake_assigned,deep-family:A15,S12,MHZ,1972-05-11T07:12:59.783755,1972-05-11T07:22:59.783755,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03311,natural_impact,event:levent-03311,S12,MHZ,1972-05-11T13:33:00.085642,1972-05-11T13:43:00.085642,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03351,natural_impact,event:levent-03351,S12,MHZ,1972-05-14T09:42:00.211914,1972-05-14T09:52:00.211914,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03370,deep_moonquake_assigned,deep-family:A20,S12,MHZ,1972-05-15T17:18:59.921585,1972-05-15T17:28:59.921585,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03396,deep_moonquake_assigned,deep-family:A30,S12,MHZ,1972-05-17T00:40:00.208943,1972-05-17T00:50:00.208943,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03404,deep_moonquake_assigned,deep-family:A34,S12,MHZ,1972-05-17T23:29:59.756113,1972-05-17T23:39:59.756113,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03416,natural_impact,event:levent-03416,S12,MHZ,1972-05-18T23:18:59.802585,1972-05-18T23:28:59.802585,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03422,deep_moonquake_assigned,deep-family:A354,S16,MH1,1972-05-19T07:13:01.985849,1972-05-19T07:23:01.985849,6.625,0.002012578616352201,primary-mh-v0.1
holdout_S12,test,event,levent-03426,natural_impact,event:levent-03426,S12,MHZ,1972-05-19T18:24:00.158943,1972-05-19T18:34:00.158943,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-03466,natural_impact,event:levent-03466,S16,MHZ,1972-05-24T08:42:02.044434,1972-05-24T08:52:02.044434,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03468,deep_moonquake_assigned,deep-family:A16,S12,MHZ,1972-05-24T09:24:01.002830,1972-05-24T09:34:01.002830,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03494,deep_moonquake_assigned,deep-family:A27,S12,MH1,1972-05-26T06:06:00.564000,1972-05-26T06:16:00.564000,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03499,deep_moonquake_assigned,deep-family:A283,S12,MH1,1972-05-26T11:15:01.243245,1972-05-26T11:25:01.243245,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03502,deep_moonquake_assigned,deep-family:A256,S12,MH1,1972-05-26T12:18:01.469660,1972-05-26T12:28:01.469660,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03523,deep_moonquake_assigned,deep-family:A32,S12,MHZ,1972-05-27T05:53:00.636302,1972-05-27T06:03:00.636302,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03531,deep_moonquake_assigned,deep-family:A17,S12,MHZ,1972-05-27T18:55:02.296679,1972-05-27T19:05:02.296679,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03532,deep_moonquake_assigned,deep-family:A33,S12,MH1,1972-05-27T19:15:02.598566,1972-05-27T19:25:02.598566,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03535,deep_moonquake_assigned,deep-family:A402,S12,MHZ,1972-05-27T22:48:02.674038,1972-05-27T22:58:02.674038,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03537,deep_moonquake_assigned,deep-family:A35,S12,MHZ,1972-05-28T02:06:00.227551,1972-05-28T02:16:00.227551,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-03560,deep_moonquake_assigned,deep-family:A49,S12,MHZ,1972-05-29T13:15:01.612019,1972-05-29T13:25:01.612019,6.625,0.0,primary-mh-v0.1
