fold,held_out_station,event_id,station,event_class,evaluation_group,reference_time,role
holdout_S12,S12,levent-01516,S12,deep_moonquake_assigned,deep-family:A1,1971-07-06T16:52:00,test
holdout_S12,S12,levent-01559,S12,natural_impact,event:levent-01559,1971-07-14T03:02:00,test
holdout_S12,S12,levent-01560,S12,natural_impact,event:levent-01560,1971-07-14T23:58:00,test
holdout_S12,S12,levent-01586,S12,deep_moonquake_assigned,deep-family:A9,1971-07-22T09:19:00,test
holdout_S12,S12,levent-01592,S12,natural_impact,event:levent-01592,1971-07-23T17:12:00,test
holdout_S12,S12,levent-01599,S12,natural_impact,event:levent-01599,1971-07-26T11:24:00,test
holdout_S12,S12,levent-01600,S12,natural_impact,event:levent-01600,1971-07-26T12:01:00,test
holdout_S12,S12,levent-01601,S12,natural_impact,event:levent-01601,1971-07-27T11:45:00,test
holdout_S12,S12,levent-01605,S12,artificial_impact_sivb,event:levent-01605,1971-07-29T21:00:00,test
holdout_S12,S12,levent-01616,S12,artificial_impact_lm,event:levent-01616,1971-08-03T03:07:00,test
holdout_S12,S12,levent-01619,S12,natural_impact,event:levent-01619,1971-08-03T21:09:00,test
holdout_S12,S12,levent-01693,S14,natural_impact,event:levent-01693,1971-08-21T22:24:00,train
holdout_S12,S12,levent-01754,S12,deep_moonquake_assigned,deep-family:A1,1971-09-02T23:12:00,test
holdout_S12,S12,levent-01756,S14,deep_moonquake_assigned,deep-family:A257,1971-09-03T09:20:00,train
holdout_S12,S12,levent-01756,S15,deep_moonquake_assigned,deep-family:A257,1971-09-03T09:20:00,train
holdout_S12,S12,levent-01767,S12,natural_impact,event:levent-01767,1971-09-09T06:12:00,test
holdout_S12,S12,levent-01780,S12,deep_moonquake_assigned,deep-family:A9,1971-09-15T08:52:00,test
holdout_S12,S12,levent-01787,S12,deep_moonquake_assigned,deep-family:A25,1971-09-15T18:18:00,test
holdout_S12,S12,levent-01791,S14,natural_impact,event:levent-01791,1971-09-16T11:53:00,train
holdout_S12,S12,levent-01791,S15,natural_impact,event:levent-01791,1971-09-16T11:53:00,train
holdout_S12,S12,levent-01794,S12,deep_moonquake_assigned,deep-family:A16,1971-09-17T11:18:00,test
holdout_S12,S12,levent-01796,S12,deep_moonquake_assigned,deep-family:A211,1971-09-18T01:20:00,test
holdout_S12,S12,levent-01797,S12,deep_moonquake_assigned,deep-family:A8,1971-09-18T10:08:00,test
holdout_S12,S12,levent-01821,S12,natural_impact,event:levent-01821,1971-09-25T08:57:00,test
holdout_S12,S12,levent-01925,S12,natural_impact,event:levent-01925,1971-10-06T10:46:00,test
holdout_S12,S12,levent-01926,S12,natural_impact,event:levent-01926,1971-10-06T17:15:00,test
holdout_S12,S12,levent-01942,S12,deep_moonquake_assigned,deep-family:A23,1971-10-10T03:21:00,test
holdout_S12,S12,levent-01962,S12,deep_moonquake_assigned,deep-family:A28,1971-10-15T06:28:00,test
holdout_S12,S12,levent-01969,S12,deep_moonquake_assigned,deep-family:A16,1971-10-15T22:41:00,test
holdout_S12,S12,levent-01981,S12,deep_moonquake_assigned,deep-family:A27,1971-10-17T14:04:00,test
holdout_S12,S12,levent-01986,S12,natural_impact,event:levent-01986,1971-10-18T03:19:00,test
holdout_S12,S12,levent-01995,S12,deep_moonquake_assigned,deep-family:A8,1971-10-19T08:39:00,test
holdout_S12,S12,levent-02005,S12,natural_impact,event:levent-02005,1971-10-20T18:08:00,test
holdout_S12,S12,levent-02008,S15,natural_impact,event:levent-02008,1971-10-21T05:31:00,train
holdout_S12,S12,levent-02074,S12,deep_moonquake_assigned,deep-family:A18,1971-10-25T14:33:00,test
holdout_S12,S12,levent-02085,S12,natural_impact,event:levent-02085,1971-10-26T04:34:00,test
holdout_S12,S12,levent-02115,S12,natural_impact,event:levent-02115,1971-10-28T21:05:00,test
holdout_S12,S12,levent-02134,S15,natural_impact,event:levent-02134,1971-10-30T17:22:00,train
holdout_S12,S12,levent-02138,S12,natural_impact,event:levent-02138,1971-10-31T05:30:00,test
holdout_S12,S12,levent-02144,S15,natural_impact,event:levent-02144,1971-11-01T03:02:00,train
holdout_S12,S12,levent-02158,S12,natural_impact,event:levent-02158,1971-11-03T19:23:00,test
holdout_S12,S12,levent-02174,S12,deep_moonquake_assigned,deep-family:A210,1971-11-05T09:37:00,test
holdout_S12,S12,levent-02185,S12,deep_moonquake_assigned,deep-family:A23,1971-11-07T00:24:00,test
holdout_S12,S12,levent-02187,S12,natural_impact,event:levent-02187,1971-11-07T02:08:00,test
holdout_S12,S12,levent-02192,S12,deep_moonquake_assigned,deep-family:A30,1971-11-07T13:34:00,test
holdout_S12,S12,levent-02196,S12,deep_moonquake_assigned,deep-family:A94,1971-11-07T22:33:00,test
holdout_S12,S12,levent-02200,S12,natural_impact,event:levent-02200,1971-11-08T08:54:00,test
holdout_S12,S12,levent-02220,S12,deep_moonquake_assigned,deep-family:A16,1971-11-12T06:30:00,test
holdout_S12,S12,levent-02228,S12,natural_impact,event:levent-02228,1971-11-14T04:17:00,test
holdout_S12,S12,levent-02243,S12,natural_impact,event:levent-02243,1971-11-16T00:06:00,test
holdout_S12,S12,levent-02246,S12,natural_impact,event:levent-02246,1971-11-16T05:45:00,test
holdout_S12,S12,levent-02278,S14,natural_impact,event:levent-02278,1971-11-17T23:48:00,train
holdout_S12,S12,levent-02280,S12,natural_impact,event:levent-02280,1971-11-18T02:10:00,test
holdout_S12,S12,levent-02281,S12,deep_moonquake_assigned,deep-family:A8,1971-11-18T04:21:00,test
holdout_S12,S12,levent-02310,S12,natural_impact,event:levent-02310,1971-11-20T13:32:00,test
holdout_S12,S12,levent-02331,S12,deep_moonquake_assigned,deep-family:A20,1971-11-21T11:17:00,test
holdout_S12,S12,levent-02359,S15,natural_impact,event:levent-02359,1971-11-23T23:33:00,train
holdout_S12,S12,levent-02361,S12,natural_impact,event:levent-02361,1971-11-24T02:44:00,test
holdout_S12,S12,levent-02371,S12,natural_impact,event:levent-02371,1971-11-25T00:17:00,test
holdout_S12,S12,levent-02382,S12,deep_moonquake_assigned,deep-family:A14,1971-11-26T06:45:00,test
holdout_S12,S12,levent-02388,S12,natural_impact,event:levent-02388,1971-11-26T16:38:00,test
holdout_S12,S12,levent-02394,S15,natural_impact,event:levent-02394,1971-11-30T01:10:00,train
holdout_S12,S12,levent-02398,S12,natural_impact,event:levent-02398,1971-11-30T20:20:00,test
holdout_S12,S12,levent-02425,S12,deep_moonquake_assigned,deep-family:A20,1971-12-03T20:31:00,test
holdout_S12,S12,levent-02436,S12,deep_moonquake_assigned,deep-family:A30,1971-12-05T07:37:00,test
holdout_S12,S12,levent-02443,S12,deep_moonquake_assigned,deep-family:A9,1971-12-06T06:57:00,test
holdout_S12,S12,levent-02446,S12,deep_moonquake_assigned,deep-family:A94,1971-12-06T23:20:00,test
holdout_S12,S12,levent-02452,S12,deep_moonquake_assigned,deep-family:A34,1971-12-07T11:53:00,test
holdout_S12,S12,levent-02462,S12,natural_impact,event:levent-02462,1971-12-12T10:30:00,test
holdout_S12,S12,levent-02488,S12,deep_moonquake_assigned,deep-family:A8,1971-12-15T20:20:00,test
holdout_S12,S12,levent-02506,S12,deep_moonquake_assigned,deep-family:A17,1971-12-17T02:12:00,test
holdout_S12,S12,levent-02507,S12,natural_impact,event:levent-02507,1971-12-17T04:08:00,test
holdout_S12,S12,levent-02577,S15,natural_impact,event:levent-02577,1971-12-23T07:13:00,train
holdout_S12,S12,levent-02582,S14,natural_impact,event:levent-02582,1971-12-24T14:47:00,train
holdout_S12,S12,levent-02584,S12,natural_impact,event:levent-02584,1971-12-27T08:07:00,test
holdout_S12,S12,levent-02609,S12,deep_moonquake_assigned,deep-family:A30,1972-01-01T14:48:00,test
holdout_S12,S12,levent-02622,S12,natural_impact,event:levent-02622,1972-01-04T00:10:00,test
holdout_S12,S12,levent-02624,S12,natural_impact,event:levent-02624,1972-01-04T06:35:00,test
holdout_S12,S12,levent-02625,S14,natural_impact,event:levent-02625,1972-01-04T10:02:00,train
holdout_S12,S12,levent-02628,S12,natural_impact,event:levent-02628,1972-01-05T01:33:00,test
holdout_S12,S12,levent-02666,S14,natural_impact,event:levent-02666,1972-01-13T05:47:00,train
holdout_S12,S12,levent-02666,S15,natural_impact,event:levent-02666,1972-01-13T05:47:00,train
holdout_S12,S12,levent-02676,S12,deep_moonquake_assigned,deep-family:A18,1972-01-14T04:20:00,test
holdout_S12,S12,levent-02694,S12,deep_moonquake_assigned,deep-family:A1,1972-01-17T04:12:00,test
holdout_S12,S12,levent-02702,S14,deep_moonquake_assigned,deep-family:A19,1972-01-19T06:46:00,train
holdout_S12,S12,levent-02702,S15,deep_moonquake_assigned,deep-family:A19,1972-01-19T06:46:00,train
holdout_S12,S12,levent-02703,S15,natural_impact,event:levent-02703,1972-01-20T07:46:00,train
holdout_S12,S12,levent-02708,S15,natural_impact,event:levent-02708,1972-01-22T09:08:00,train
holdout_S12,S12,levent-02714,S12,natural_impact,event:levent-02714,1972-01-26T05:10:00,test
holdout_S12,S12,levent-02750,S12,deep_moonquake_assigned,deep-family:A16,1972-02-04T01:15:00,test
holdout_S12,S12,levent-02791,S12,deep_moonquake_assigned,deep-family:A1,1972-02-13T21:24:00,test
holdout_S12,S12,levent-02794,S14,deep_moonquake_assigned,deep-family:A19,1972-02-14T22:33:00,train
holdout_S12,S12,levent-02807,S12,natural_impact,event:levent-02807,1972-02-21T20:52:00,test
holdout_S12,S12,levent-02816,S12,deep_moonquake_assigned,deep-family:A23,1972-02-22T20:27:00,test
holdout_S12,S12,levent-02839,S12,natural_impact,event:levent-02839,1972-02-28T12:40:00,test
holdout_S12,S12,levent-02840,S14,natural_impact,event:levent-02840,1972-02-28T13:20:00,train
holdout_S12,S12,levent-02840,S15,natural_impact,event:levent-02840,1972-02-28T13:20:00,train
holdout_S12,S12,levent-02845,S12,deep_moonquake_assigned,deep-family:A16,1972-03-03T02:57:00,test
holdout_S12,S12,levent-02852,S12,natural_impact,event:levent-02852,1972-03-07T06:01:00,test
holdout_S12,S12,levent-02870,S12,deep_moonquake_assigned,deep-family:A18,1972-03-09T21:55:00,test
holdout_S12,S12,levent-02880,S12,natural_impact,event:levent-02880,1972-03-11T21:00:00,test
holdout_S12,S12,levent-02884,S12,natural_impact,event:levent-02884,1972-03-12T18:00:00,test
holdout_S12,S12,levent-02889,S12,deep_moonquake_assigned,deep-family:A14,1972-03-13T11:01:00,test
holdout_S12,S12,levent-02896,S15,natural_impact,event:levent-02896,1972-03-15T01:36:00,train
holdout_S12,S12,levent-02917,S12,deep_moonquake_assigned,deep-family:A201,1972-03-20T15:57:00,test
holdout_S12,S12,levent-02931,S12,deep_moonquake_assigned,deep-family:A9,1972-03-22T09:57:00,test
holdout_S12,S12,levent-02932,S12,deep_moonquake_assigned,deep-family:A30,1972-03-22T22:07:00,test
holdout_S12,S12,levent-02945,S12,deep_moonquake_assigned,deep-family:A16,1972-03-29T11:36:00,test
holdout_S12,S12,levent-02952,S14,natural_impact,event:levent-02952,1972-04-02T07:15:00,train
holdout_S12,S12,levent-02983,S14,deep_moonquake_assigned,deep-family:A36,1972-04-09T11:01:00,train
holdout_S12,S12,levent-02983,S15,deep_moonquake_assigned,deep-family:A36,1972-04-09T11:01:00,train
holdout_S12,S12,levent-02990,S14,natural_impact,event:levent-02990,1972-04-10T07:25:00,train
holdout_S12,S12,levent-02991,S12,deep_moonquake_assigned,deep-family:A14,1972-04-10T14:28:00,test
holdout_S12,S12,levent-02999,S12,deep_moonquake_assigned,deep-family:A15,1972-04-11T18:08:00,test
holdout_S12,S12,levent-03008,S14,natural_impact,event:levent-03008,1972-04-12T17:49:00,train
holdout_S12,S12,levent-03014,S12,natural_impact,event:levent-03014,1972-04-14T11:27:00,test
holdout_S12,S12,levent-03034,S12,deep_moonquake_unclassified,event:levent-03034,1972-04-18T02:08:00,test
holdout_S12,S12,levent-03044,S12,deep_moonquake_assigned,deep-family:A9,1972-04-19T04:27:00,test
holdout_S12,S12,levent-03046,S12,deep_moonquake_assigned,deep-family:A30,1972-04-19T13:46:00,test
holdout_S12,S12,levent-03050,S12,artificial_impact_sivb,event:levent-03050,1972-04-19T21:03:00,test
holdout_S12,S12,levent-03149,S16,deep_moonquake_assigned,deep-family:A419,1972-04-28T13:43:00,train
holdout_S12,S12,levent-03178,S14,natural_impact,event:levent-03178,1972-04-30T01:17:00,train
holdout_S12,S12,levent-03190,S16,deep_moonquake_assigned,deep-family:A99,1972-04-30T20:53:00,train
holdout_S12,S12,levent-03204,S12,natural_impact,event:levent-03204,1972-05-02T12:02:00,test
holdout_S12,S12,levent-03257,S14,deep_moonquake_assigned,deep-family:A36,1972-05-07T15:13:00,train
holdout_S12,S12,levent-03257,S15,deep_moonquake_assigned,deep-family:A36,1972-05-07T15:13:00,train
holdout_S12,S12,levent-03257,S16,deep_moonquake_assigned,deep-family:A36,1972-05-07T15:13:00,train
holdout_S12,S12,levent-03299,S16,deep_moonquake_assigned,deep-family:A90,1972-05-10T21:46:00,train
holdout_S12,S12,levent-03305,S12,deep_moonquake_assigned,deep-family:A15,1972-05-11T07:15:00,test
holdout_S12,S12,levent-03311,S12,natural_impact,event:levent-03311,1972-05-11T13:35:00,test
holdout_S12,S12,levent-03351,S12,natural_impact,event:levent-03351,1972-05-14T09:44:00,test
holdout_S12,S12,levent-03370,S12,deep_moonquake_assigned,deep-family:A20,1972-05-15T17:21:00,test
holdout_S12,S12,levent-03396,S12,deep_moonquake_assigned,deep-family:A30,1972-05-17T00:42:00,test
holdout_S12,S12,levent-03404,S12,deep_moonquake_assigned,deep-family:A34,1972-05-17T23:32:00,test
holdout_S12,S12,levent-03416,S12,natural_impact,event:levent-03416,1972-05-18T23:21:00,test
holdout_S12,S12,levent-03422,S16,deep_moonquake_assigned,deep-family:A354,1972-05-19T07:15:00,train
holdout_S12,S12,levent-03426,S12,natural_impact,event:levent-03426,1972-05-19T18:26:00,test
holdout_S12,S12,levent-03466,S16,natural_impact,event:levent-03466,1972-05-24T08:44:00,train
holdout_S12,S12,levent-03468,S12,deep_moonquake_assigned,deep-family:A16,1972-05-24T09:26:00,test
holdout_S12,S12,levent-03494,S12,deep_moonquake_assigned,deep-family:A27,1972-05-26T06:08:00,test
holdout_S12,S12,levent-03499,S12,deep_moonquake_assigned,deep-family:A283,1972-05-26T11:17:00,test
holdout_S12,S12,levent-03502,S12,deep_moonquake_assigned,deep-family:A256,1972-05-26T12:20:00,test
holdout_S12,S12,levent-03523,S12,deep_moonquake_assigned,deep-family:A32,1972-05-27T05:55:00,test
holdout_S12,S12,levent-03531,S12,deep_moonquake_assigned,deep-family:A17,1972-05-27T18:57:00,test
holdout_S12,S12,levent-03532,S12,deep_moonquake_assigned,deep-family:A33,1972-05-27T19:17:00,test
holdout_S12,S12,levent-03535,S12,deep_moonquake_assigned,deep-family:A402,1972-05-27T22:50:00,test
holdout_S12,S12,levent-03537,S12,deep_moonquake_assigned,deep-family:A35,1972-05-28T02:08:00,test
holdout_S12,S12,levent-03560,S12,deep_moonquake_assigned,deep-family:A49,1972-05-29T13:17:00,test
holdout_S12,S12,levent-03566,S12,natural_impact,event:levent-03566,1972-05-29T21:22:00,test
holdout_S12,S12,levent-03587,S12,deep_moonquake_assigned,deep-family:A18,1972-05-31T20:20:00,test
holdout_S12,S12,levent-03630,S15,deep_moonquake_assigned,deep-family:A19,1972-06-05T14:44:00,train
holdout_S12,S12,levent-03630,S16,deep_moonquake_assigned,deep-family:A19,1972-06-05T14:44:00,train
holdout_S12,S12,levent-03631,S12,deep_moonquake_assigned,deep-family:A14,1972-06-05T16:17:00,test
holdout_S12,S12,levent-03651,S14,natural_impact,event:levent-03651,1972-06-06T23:03:00,train
holdout_S12,S12,levent-03658,S14,deep_moonquake_assigned,deep-family:A202,1972-06-07T13:02:00,train
holdout_S12,S12,levent-03658,S16,deep_moonquake_assigned,deep-family:A202,1972-06-07T13:02:00,train
holdout_S12,S12,levent-03664,S14,deep_moonquake_assigned,deep-family:A90,1972-06-08T11:10:00,train
holdout_S12,S12,levent-03664,S16,deep_moonquake_assigned,deep-family:A90,1972-06-08T11:10:00,train
holdout_S12,S12,levent-03667,S14,deep_moonquake_assigned,deep-family:A236,1972-06-08T12:24:00,train
holdout_S12,S12,levent-03667,S15,deep_moonquake_assigned,deep-family:A236,1972-06-08T12:24:00,train
holdout_S12,S12,levent-03667,S16,deep_moonquake_assigned,deep-family:A236,1972-06-08T12:24:00,train
holdout_S12,S12,levent-03669,S12,deep_moonquake_assigned,deep-family:A41,1972-06-08T16:19:00,test
holdout_S12,S12,levent-03682,S12,deep_moonquake_assigned,deep-family:A212,1972-06-09T05:43:00,test
holdout_S12,S12,levent-03683,S14,deep_moonquake_assigned,deep-family:A290,1972-06-09T07:52:00,train
holdout_S12,S12,levent-03683,S15,deep_moonquake_assigned,deep-family:A290,1972-06-09T07:52:00,train
holdout_S12,S12,levent-03683,S16,deep_moonquake_assigned,deep-family:A290,1972-06-09T07:52:00,train
holdout_S12,S12,levent-03684,S14,deep_moonquake_assigned,deep-family:A431,1972-06-09T08:20:00,train
holdout_S12,S12,levent-03684,S16,deep_moonquake_assigned,deep-family:A431,1972-06-09T08:20:00,train
holdout_S12,S12,levent-03699,S14,natural_impact,event:levent-03699,1972-06-09T16:00:00,train
holdout_S12,S12,levent-03699,S15,natural_impact,event:levent-03699,1972-06-09T16:00:00,train
holdout_S12,S12,levent-03699,S16,natural_impact,event:levent-03699,1972-06-09T16:00:00,train
holdout_S12,S12,levent-03700,S12,deep_moonquake_assigned,deep-family:A15,1972-06-09T16:52:00,test
holdout_S12,S12,levent-03737,S12,natural_impact,event:levent-03737,1972-06-12T02:20:00,test
holdout_S12,S12,levent-03738,S12,deep_moonquake_assigned,deep-family:A210,1972-06-12T06:27:00,test
holdout_S12,S12,levent-03742,S12,deep_moonquake_assigned,deep-family:A20,1972-06-12T09:55:00,test
holdout_S12,S12,levent-03745,S12,deep_moonquake_assigned,deep-family:A1,1972-06-12T23:48:00,test
holdout_S12,S12,levent-03748,S12,deep_moonquake_assigned,deep-family:A201,1972-06-13T06:27:00,test
holdout_S12,S12,levent-03766,S12,deep_moonquake_assigned,deep-family:A9,1972-06-14T15:50:00,test
holdout_S12,S12,levent-03767,S12,deep_moonquake_assigned,deep-family:A34,1972-06-14T18:36:00,test
holdout_S12,S12,levent-03779,S12,natural_impact,event:levent-03779,1972-06-16T16:11:00,test
holdout_S12,S12,levent-03789,S16,natural_impact,event:levent-03789,1972-06-20T16:32:00,train
holdout_S12,S12,levent-03838,S14,natural_impact,event:levent-03838,1972-06-24T02:37:00,train
holdout_S12,S12,levent-03838,S16,natural_impact,event:levent-03838,1972-06-24T02:37:00,train
holdout_S12,S12,levent-03843,S12,natural_impact,event:levent-03843,1972-06-24T08:08:00,test
holdout_S12,S12,levent-03887,S12,deep_moonquake_assigned,deep-family:A18,1972-06-26T22:33:00,test
holdout_S12,S12,levent-03891,S15,natural_impact,event:levent-03891,1972-06-27T00:47:00,train
holdout_S12,S12,levent-03897,S14,natural_impact,event:levent-03897,1972-06-27T06:57:00,train
holdout_S12,S12,levent-03905,S12,natural_impact,event:levent-03905,1972-06-27T15:04:00,test
holdout_S12,S12,levent-03906,S12,deep_moonquake_assigned,deep-family:A18,1972-06-27T15:56:00,test
holdout_S12,S12,levent-03940,S12,natural_impact,event:levent-03940,1972-06-30T05:00:00,test
holdout_S12,S12,levent-03949,S12,deep_moonquake_assigned,deep-family:A14,1972-07-02T09:12:00,test
holdout_S12,S12,levent-03977,S14,natural_impact,event:levent-03977,1972-07-05T16:30:00,train
holdout_S12,S12,levent-03977,S15,natural_impact,event:levent-03977,1972-07-05T16:30:00,train
holdout_S12,S12,levent-03977,S16,natural_impact,event:levent-03977,1972-07-05T16:30:00,train
holdout_S12,S12,levent-03978,S12,deep_moonquake_assigned,deep-family:A40,1972-07-05T17:45:00,test
holdout_S12,S12,levent-04008,S12,natural_impact,event:levent-04008,1972-07-07T21:03:00,test
holdout_S12,S12,levent-04025,S12,deep_moonquake_assigned,deep-family:A15,1972-07-08T18:12:00,test
holdout_S12,S12,levent-04035,S12,natural_impact,event:levent-04035,1972-07-09T09:46:00,test
holdout_S12,S12,levent-04039,S12,deep_moonquake_assigned,deep-family:A20,1972-07-09T18:02:00,test
holdout_S12,S12,levent-04056,S15,natural_impact,event:levent-04056,1972-07-11T14:45:00,train
holdout_S12,S12,levent-04070,S14,deep_moonquake_assigned,deep-family:A229,1972-07-13T11:23:00,train
holdout_S12,S12,levent-04070,S16,deep_moonquake_assigned,deep-family:A229,1972-07-13T11:23:00,train
holdout_S12,S12,levent-04083,S12,natural_impact,event:levent-04083,1972-07-16T03:20:00,test
holdout_S12,S12,levent-04086,S12,natural_impact,event:levent-04086,1972-07-17T05:05:00,test
holdout_S12,S12,levent-04087,S12,natural_impact,event:levent-04087,1972-07-17T07:50:00,test
holdout_S12,S12,levent-04088,S14,natural_impact,event:levent-04088,1972-07-17T12:05:00,train
holdout_S12,S12,levent-04089,S12,natural_impact,event:levent-04089,1972-07-17T21:56:00,test
holdout_S12,S12,levent-04092,S12,deep_moonquake_assigned,deep-family:A16,1972-07-19T02:57:00,test
holdout_S12,S12,levent-04094,S12,natural_impact,event:levent-04094,1972-07-20T02:30:00,test
holdout_S12,S12,levent-04115,S12,natural_impact,event:levent-04115,1972-07-21T08:03:00,test
holdout_S12,S12,levent-04116,S12,natural_impact,event:levent-04116,1972-07-21T08:48:00,test
holdout_S12,S12,levent-04171,S12,natural_impact,event:levent-04171,1972-07-24T05:39:00,test
holdout_S12,S12,levent-04220,S12,natural_impact,event:levent-04220,1972-07-27T00:04:00,test
holdout_S12,S12,levent-04234,S12,natural_impact,event:levent-04234,1972-07-28T02:23:00,test
holdout_S12,S12,levent-04243,S14,natural_impact,event:levent-04243,1972-07-30T03:18:00,train
holdout_S12,S12,levent-04245,S12,natural_impact,event:levent-04245,1972-07-31T18:08:00,test
holdout_S12,S12,levent-04252,S16,natural_impact,event:levent-04252,1972-08-02T01:26:00,train
holdout_S12,S12,levent-04273,S14,deep_moonquake_assigned,deep-family:A348,1972-08-04T14:58:00,train
holdout_S12,S12,levent-04280,S12,deep_moonquake_assigned,deep-family:A15,1972-08-05T07:49:00,test
holdout_S12,S12,levent-04297,S12,deep_moonquake_assigned,deep-family:A30,1972-08-06T18:40:00,test
holdout_S12,S12,levent-04340,S14,natural_impact,event:levent-04340,1972-08-11T09:45:00,train
holdout_S12,S12,levent-04340,S15,natural_impact,event:levent-04340,1972-08-11T09:45:00,train
holdout_S12,S12,levent-04340,S16,natural_impact,event:levent-04340,1972-08-11T09:45:00,train
holdout_S12,S12,levent-04351,S16,natural_impact,event:levent-04351,1972-08-14T01:59:00,train
holdout_S12,S12,levent-04360,S16,natural_impact,event:levent-04360,1972-08-15T08:48:00,train
holdout_S12,S12,levent-04443,S12,deep_moonquake_assigned,deep-family:A18,1972-08-20T21:03:00,test
